0.38598537,0.28712904,0.3930481,0.30160177,0.24501882,0.26118898,0.42373618,0.8020626,0.36816108,0.29064608,0.45729616,0.5570759
0.39922652,0.3468722,0.51154166,0.38670236,0.32231727,0.34054744,0.44203144,0.748626,0.370143,0.29428697,0.42268696,0.5556082
0.37072816,0.34355816,0.60339963,0.40492192,0.24466045,0.2843299,0.47900212,0.7546215,0.3785632,0.2839078,0.40323243,0.4524187
0.2736555,0.33332595,0.58036447,0.42634785,0.3178248,0.33313993,0.4012206,0.7812009,0.44533083,0.34872645,0.35732645,0.34199888
0.16367891,0.16274968,0.4169127,0.23177956,0.115295,0.16096534,0.30998224,0.94652915,0.5438012,0.13991053,0.16555776,0.30531782
0.13307695,0.20082876,0.55495095,0.2951702,0.10193777,0.097222835,0.28318322,0.9226832,0.54085845,0.1465798,0.13480419,0.20226489
0.1420283,0.18530518,0.5149014,0.30188173,0.13957442,0.12639636,0.27005723,0.8273782,0.52354306,0.28175557,0.18658645,0.3321507
0.11250495,0.14063619,0.424686,0.22776183,0.08784161,0.08883614,0.24409142,0.9289678,0.6042258,0.1875356,0.10666469,0.20115268
0.09981975,0.19264136,0.7790298,0.26601478,0.07045776,0.13351306,0.44438627,0.88450015,0.3961078,0.1882698,0.12847117,0.13923152
0.23146735,0.36170974,0.761951,0.47641748,0.34222406,0.30640984,0.36861718,0.85983276,0.5715526,0.33328137,0.24526173,0.33897173
0.19295444,0.33502302,0.58535045,0.31168544,0.09109508,0.13357058,0.4580195,0.85779005,0.32292426,0.07920195,0.16178977,0.39487067
0.22625919,0.36860618,0.7008457,0.28993025,0.11070845,0.17743401,0.44333297,0.72289014,0.299492,0.0936435,0.122713394,0.4092575
0.10870574,0.19029967,0.45928222,0.23501189,0.09036065,0.1470427,0.3980527,0.95882,0.45782804,0.13566132,0.12433927,0.25411513
0.1958334,0.2843294,0.6615694,0.27035856,0.056397956,0.07823655,0.31014135,0.85427773,0.2727903,0.072682925,0.14427286,0.39036113
0.31561407,0.32763967,0.67204124,0.3275222,0.07091997,0.07752906,0.3437461,0.874826,0.2724364,0.11015084,0.15726538,0.44766864
0.26804584,0.22259463,0.5837481,0.22569357,0.053252023,0.088218436,0.42076987,0.8383737,0.3507053,0.26150662,0.32785654,0.74805844
0.11971938,0.22865853,0.71311486,0.23761994,0.055718727,0.08417108,0.33035398,0.7807893,0.24138354,0.05645022,0.09343831,0.2546555
0.16881445,0.14385732,0.4574669,0.13832515,0.042626407,0.0815887,0.33671662,0.9776911,0.32648152,0.10879946,0.10763306,0.31217027
0.31781283,0.39320958,0.7954029,0.41654298,0.09752564,0.100588754,0.30929726,0.7382373,0.21799913,0.14765044,0.23115374,0.300041
0.175809,0.3730445,0.82881004,0.39677238,0.07078488,0.05350796,0.2594963,0.7742063,0.306763,0.13481987,0.115161315,0.1425498
0.14732303,0.25135565,0.82419086,0.27073222,0.042789664,0.06309129,0.24099573,0.7215905,0.23095,0.100319475,0.12315884,0.17356052
0.18444175,0.28780398,0.7163428,0.25079942,0.045013264,0.05531509,0.35217413,0.84950674,0.2498038,0.065078065,0.13236825,0.19989647
0.22939715,0.42631048,0.7826224,0.4571271,0.09545603,0.08685662,0.26661307,0.58833957,0.33341378,0.13311082,0.15405674,0.18023151
0.17495932,0.32732075,0.8759891,0.33590856,0.04735707,0.0433484,0.26340538,0.7140291,0.20479394,0.063122,0.105405405,0.16251573
0.23839077,0.12948433,0.5829931,0.11616219,0.053709004,0.11460777,0.3084108,0.8170676,0.24324891,0.05476923,0.2112772,0.7081353
0.18769528,0.115319155,0.3450634,0.13340625,0.031892635,0.06478279,0.25085577,0.92454237,0.3074364,0.042575657,0.09702131,0.41132525
0.20073724,0.23233515,0.5974343,0.22479375,0.040969405,0.052009106,0.33320278,0.939234,0.31047127,0.11395057,0.136751,0.40888488
0.0827575,0.08505529,0.26725575,0.06999017,0.04588011,0.09607178,0.30896375,0.9406152,0.2623729,0.09543363,0.056060746,0.16060348
0.23696372,0.19901362,0.4944231,0.1805759,0.0366943,0.05520762,0.31588906,0.94604206,0.2702921,0.055683423,0.17624839,0.4574615
0.34057012,0.32877967,0.6680474,0.30417302,0.05265469,0.049118306,0.31673765,0.8777545,0.26752254,0.08181399,0.2203573,0.45622215
0.23868114,0.31342188,0.66060144,0.24341516,0.03692441,0.045000695,0.3264557,0.83017975,0.22096552,0.09682095,0.13221323,0.18857206
0.27643675,0.33650187,0.87457323,0.2933319,0.08677191,0.1521505,0.3304439,0.6663127,0.28608593,0.28806746,0.23631747,0.48658657
0.7057752,0.7353608,0.87886304,0.3630059,0.092346996,0.11872889,0.24733637,0.68173957,0.2795536,0.22865306,0.21146321,0.5711951
0.13889243,0.37105963,0.674054,0.38161245,0.10775218,0.11419187,0.3741497,0.7546879,0.37187147,0.07771192,0.06743135,0.08593131
0.34009853,0.2103285,0.44770887,0.19712564,0.031296495,0.055598397,0.3182761,0.67440104,0.22495678,0.21499373,0.27017683,0.8705397
0.33570874,0.32473537,0.73006004,0.31412336,0.047258314,0.07820783,0.35178787,0.41239434,0.15235966,0.19435436,0.24925302,0.81977457
0.34000635,0.24111357,0.60257274,0.23473766,0.045423575,0.081311285,0.3561495,0.63245106,0.21847491,0.17439456,0.26294646,0.8540849
0.2203724,0.5038242,0.96304715,0.42214522,0.059340343,0.0422488,0.21244244,0.40865192,0.13309164,0.19525361,0.11886421,0.24976929
0.14189565,0.25594664,0.6618695,0.24646927,0.053114798,0.07762988,0.32285976,0.8488441,0.28150594,0.08003511,0.09981533,0.2701175
0.35107204,0.34725288,0.79133195,0.33192262,0.04801503,0.09660814,0.51117784,0.5822476,0.19618028,0.2474353,0.2526701,0.82104146
0.11141476,0.25550297,0.91991967,0.38436416,0.038264718,0.046797693,0.18635966,0.43489313,0.15612182,0.14085594,0.10506011,0.1300481
0.19575332,0.2879479,0.8690403,0.3916899,0.04912862,0.054361667,0.23083438,0.46965674,0.17588827,0.25612378,0.17100471,0.21119003
0.38300535,0.2957989,0.63788563,0.26961386,0.04244954,0.05472486,0.24425034,0.41712323,0.1882577,0.27093282,0.2820538,0.8730639
0.33573025,0.2241472,0.5171591,0.20523992,0.0317139,0.06128827,0.3436334,0.46652257,0.1791405,0.19265439,0.27694476,0.9023205
0.10317923,0.3289129,0.685791,0.406562,0.08899972,0.09041033,0.26237747,0.6770221,0.37711987,0.09935808,0.069596276,0.1191236
0.0281899,0.14318901,0.52756,0.13105375,0.009678951,0.02027689,0.29725054,0.962737,0.2018808,0.02821838,0.016081095,0.07429355
0.06402196,0.21279898,0.775546,0.24721585,0.015855236,0.030428573,0.30057308,0.92930144,0.2329998,0.036902286,0.030126514,0.1530431
0.32779297,0.24097802,0.63443977,0.21091743,0.036521938,0.075185455,0.4587718,0.7622161,0.22598201,0.21784136,0.2577029,0.86033577
0.36430275,0.11362692,0.20152532,0.10809572,0.025395242,0.065415494,0.29588532,0.4039186,0.13875723,0.13846754,0.27135018,0.8953208
0.38099253,0.2288691,0.47456294,0.219533,0.04565129,0.07442654,0.349439,0.5896531,0.15489285,0.083443016,0.2607721,0.92767173
0.18229179,0.18879254,0.40348122,0.1814654,0.035912137,0.055838592,0.3411019,0.9578519,0.28667045,0.043689303,0.12414102,0.4256223
0.2237486,0.22420804,0.6667301,0.26373264,0.033532023,0.094691925,0.5227936,0.86336833,0.24116391,0.23873907,0.20163679,0.61337686
0.35028443,0.16415438,0.32251623,0.15148418,0.0239967,0.039646786,0.19059667,0.47324547,0.13650383,0.055203207,0.26509207,0.905502
0.37433374,0.2170765,0.39050576,0.18136644,0.044251014,0.07064064,0.26170185,0.4100828,0.1349687,0.1115546,0.28490803,0.9002933
0.012355097,0.05469486,0.23978528,0.0889419,0.020502511,0.04915741,0.27479473,0.99662095,0.3302677,0.09527242,0.030831452,0.031279087
0.15999405,0.41755176,0.67133045,0.3801754,0.10935465,0.13758574,0.33880222,0.68392235,0.34387368,0.10837669,0.09650584,0.1273236
0.2894744,0.06442164,0.29099444,0.1372822,0.037381694,0.11512164,0.71301126,0.8031613,0.28159267,0.31282952,0.24545495,0.805904
0.042054184,0.073962405,0.61416763,0.29537782,0.09963609,0.19600992,0.3775309,0.95040333,0.39941704,0.14423534,0.06795982,0.16740319
0.16877924,0.05317027,0.19849385,0.07143295,0.03953821,0.14637463,0.7545431,0.8871282,0.40320766,0.4427593,0.1941288,0.6499172
0.32164234,0.25274226,0.6919929,0.23262781,0.057383414,0.11304138,0.46955317,0.7023654,0.2699794,0.27711478,0.25304607,0.8623789
0.31985378,0.35749188,0.8071087,0.39323094,0.062180195,0.06708179,0.3693915,0.55221003,0.2150348,0.19658247,0.24395496,0.78805363
0.18030295,0.25639525,0.70101017,0.5162733,0.100800596,0.14142403,0.62109965,0.843916,0.37207478,0.6779154,0.2082972,0.3960048
0.13710247,0.14589013,0.6181911,0.195537,0.02846333,0.044377405,0.2523262,0.92034,0.32945186,0.08081383,0.089278266,0.1323244
0.27489194,0.1769637,0.5968064,0.14557746,0.038772855,0.10378765,0.42525235,0.66696817,0.17924084,0.15889,0.21940878,0.7730578
0.25763673,0.2487876,0.517668,0.2819683,0.07048028,0.09152183,0.30909288,0.94446504,0.36236563,0.24643174,0.23098965,0.5011792
0.27558637,0.22824475,0.54529124,0.2964209,0.07093731,0.097359054,0.297648,0.90531605,0.36234456,0.34540203,0.26279077,0.596737
0.15695348,0.3968452,0.64222395,0.36403114,0.095770374,0.10991957,0.3793572,0.8259315,0.32184705,0.059309594,0.08351613,0.2107195
0.2562152,0.26417804,0.69355017,0.36303467,0.12982436,0.11230138,0.25351575,0.7417264,0.36600462,0.7555292,0.35076308,0.56644917
0.14080893,0.28336668,0.63848543,0.220443,0.058139656,0.08381982,0.3489554,0.9758532,0.3798484,0.42514795,0.11273959,0.11272312
0.2026464,0.3224473,0.7025401,0.2615847,0.06915035,0.097967,0.40338746,0.86295223,0.32387456,0.46122175,0.21399058,0.43385497
0.1586808,0.21934055,0.48429275,0.19625571,0.0664884,0.10407824,0.44442847,0.92625844,0.30186984,0.21146093,0.17868082,0.36398593
0.32627618,0.3508277,0.72739303,0.3432786,0.16573535,0.18241745,0.28959402,0.8447869,0.36353207,0.54313695,0.32392412,0.34627062
0.0815369,0.20482391,0.4851855,0.22650796,0.058498703,0.07850256,0.24574402,0.86520964,0.41411775,0.80162185,0.21496764,0.11520354
0.09892818,0.21622173,0.6004856,0.17096214,0.079462804,0.13061872,0.35988507,0.92079353,0.30136442,0.23399945,0.08178876,0.09935305
0.03209944,0.17785612,0.7586805,0.23094805,0.03798696,0.057005715,0.21436642,0.74843,0.24411625,0.2472122,0.068232216,0.03736923
0.130803,0.2620263,0.6644167,0.2940161,0.066686094,0.0809189,0.24985035,0.8662633,0.4051667,0.48771608,0.13323005,0.099741645
0.14893667,0.22431223,0.540752,0.1855196,0.09725137,0.13483158,0.31724158,0.98059976,0.39979628,0.51449096,0.15325914,0.15407069
0.19845772,0.42685488,0.7420664,0.37653595,0.09439411,0.096977584,0.30953902,0.7133473,0.31784332,0.09057952,0.12893231,0.17979944
0.26345113,0.27105176,0.6152411,0.2283967,0.09118153,0.09745032,0.3817287,0.8493698,0.32863384,0.38446176,0.29276767,0.6265627
0.20602374,0.14467303,0.3214595,0.15407181,0.07273457,0.12966944,0.3411318,0.9395269,0.36715308,0.43652815,0.2430383,0.49301198
0.25331497,0.2503297,0.64292896,0.28236046,0.07839968,0.09077508,0.2903588,0.7256191,0.38976794,0.8558446,0.3061314,0.37055606
0.04472967,0.08362052,0.2025562,0.057645123,0.024771035,0.032453842,0.29813322,0.99131745,0.24152505,0.027385928,0.03352556,0.10475531
0.043242913,0.1449072,0.39490914,0.09793547,0.028820917,0.050780676,0.34122565,0.9929556,0.2274398,0.061795026,0.048703972,0.14159915
0.26996362,0.49362674,0.9538028,0.4841343,0.15377569,0.19762334,0.18063177,0.24099047,0.22951367,0.6438733,0.24247617,0.21915935
0.22411114,0.19237284,0.3746471,0.1677579,0.054067504,0.110675305,0.28090644,0.7918095,0.37721312,0.72020036,0.32479066,0.36038694
0.38354206,0.26028216,0.6298671,0.3143832,0.0505409,0.07029811,0.28560922,0.93052626,0.39175716,0.55755895,0.39152235,0.47786185
0.08970146,0.23254319,0.8901654,0.23756878,0.031417053,0.04575366,0.24792261,0.7341706,0.2677512,0.38726145,0.13539696,0.20012431
0.11347376,0.10973726,0.49755085,0.14176361,0.060535826,0.1257339,0.2355497,0.89935446,0.31623664,0.34877792,0.10355226,0.17461836
0.10113317,0.28195527,0.6326958,0.32504806,0.0754318,0.1081129,0.33224094,0.7333124,0.38911054,0.08649173,0.05759813,0.06825543
0.14580749,0.19764917,0.70279765,0.13612387,0.09560749,0.20492172,0.33375382,0.84444535,0.23013662,0.17614111,0.044322774,0.12688783
0.2408523,0.29676974,0.64835936,0.22153877,0.06325403,0.09331161,0.3182373,0.8987789,0.3187467,0.43130392,0.2257435,0.2588929
0.65860564,0.39397186,0.69401115,0.29143044,0.083692655,0.08591818,0.24359617,0.5596198,0.2959331,0.7287321,0.67568123,0.7489071
0.19097832,0.34499478,0.88514686,0.36736053,0.07471111,0.10956486,0.30574414,0.7608018,0.39118755,0.6126795,0.20584987,0.16481572
0.12310061,0.29186723,0.67934126,0.22241236,0.07195738,0.06328832,0.31620485,0.8337396,0.238802,0.28902203,0.055197068,0.058993403
0.25301853,0.2412287,0.6465554,0.3203096,0.09311593,0.15919909,0.46203092,0.9196949,0.36673862,0.09652717,0.2508042,0.7354335
0.29208604,0.24685982,0.56103224,0.29780114,0.0721741,0.09620126,0.4499127,0.931734,0.29748878,0.18749605,0.3138924,0.8049934
0.27272788,0.21465828,0.4877496,0.22179605,0.067845285,0.109196134,0.33752552,0.87607163,0.37825954,0.1041905,0.29144403,0.8583769
0.10634731,0.16134708,0.5241365,0.19954169,0.073197685,0.1427464,0.46598843,0.96260965,0.33138657,0.17189887,0.13690498,0.28820783
0.18919279,0.3008098,0.6637865,0.3033479,0.06378379,0.0668659,0.31123912,0.88283044,0.28762993,0.090949714,0.10478029,0.2879527
0.14056882,0.3653674,0.7004565,0.34640408,0.106105186,0.1175817,0.42932266,0.77557164,0.322062,0.05450933,0.06768151,0.095188044
0.23574935,0.30610543,0.58616173,0.33490133,0.0788816,0.08721152,0.36569783,0.8971526,0.43823668,0.21822193,0.23508282,0.5407673
0.23522681,0.21644545,0.7516703,0.2411312,0.07452177,0.12762874,0.28731355,0.82379055,0.2753493,0.12734127,0.22579911,0.40923274
0.15110497,0.27198797,0.8698585,0.26304516,0.1561249,0.11094008,0.2736095,0.6352494,0.20631494,0.10341774,0.13769153,0.22536226
0.25418553,0.2811964,0.5310594,0.29596594,0.08733214,0.097168185,0.31573388,0.84224373,0.3547059,0.09624488,0.25999153,0.667598
0.15893948,0.21554197,0.7204705,0.28501868,0.09023236,0.18734968,0.5430391,0.81314903,0.2770823,0.29159597,0.22702308,0.496693
